job_link,last_processed_time,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type
https://uk.linkedin.com/jobs/view/business-analyst-at-point72-3647474430,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Point72,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-with-payments-experience-in-banking-domain-at-zortech-solutions-3793690345,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst(with payments experience in Banking domain),Zortech Solutions,"New York, United States",2024-01-13,Hamilton,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-amyx-inc-3582335212,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,"Amyx, Inc.","Aurora, CO",2024-01-13,Aurora,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-business-analyst-at-jabil-3767887251,2024-01-19 09:45:09.215838+00,t,t,f,Sr Business Analyst,Jabil,"St Petersburg, FL",2024-01-13,Seminole,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775658738,2024-01-19 09:45:09.215838+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"New York, United States",2024-01-13,Hamilton,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-virginia-beach-va-with-security-clearance-at-clearancejobs-3790461908,2024-01-19 09:45:09.215838+00,t,t,f,"Business Analyst - Virginia Beach, VA with Security Clearance",ClearanceJobs,"Virginia Beach, VA",2024-01-13,Norfolk,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775661052,2024-01-19 09:45:09.215838+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"Oklahoma, United States",2024-01-13,El Reno,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-induci-inc-3664885406,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Induci Inc,"Miami, FL",2024-01-13,Highland Park,United States,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/product-business-analyst-at-orange-county-s-credit-union-3781313513,2024-01-19 09:45:09.215838+00,t,t,f,Product & Business Analyst,Orange County's Credit Union,"Santa Ana, CA",2024-01-13,San Juan Capistrano,United States,Management Analyst,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/london-market-business-analyst-at-eames-consulting-3792934572,2024-01-19 09:45:09.215838+00,t,t,f,London Market Business Analyst,Eames Consulting,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3679773359,2024-01-19 09:45:09.215838+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"Oklahoma, United States",2024-01-13,El Reno,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/erp-business-analyst-purchasing-operations-at-jobs-for-humanity-3804392631,2024-01-19 09:45:09.215838+00,t,t,f,ERP Business Analyst (Purchasing Operations),Jobs for Humanity,"Cincinnati, OH",2024-01-13,Cincinnati,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-finance-at-rumpke-waste-recycling-3797710977,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst - Finance,Rumpke Waste & Recycling,"Cincinnati, OH",2024-01-13,Cincinnati,United States,Management Analyst,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/biofuels-low-carbon-business-analyst-at-infosys-consulting-3787036255,2024-01-19 09:45:09.215838+00,t,t,f,Biofuels/Low Carbon Business Analyst,Infosys Consulting,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-3772905134,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Tata Consultancy Services,"Sunnyvale, CA",2024-01-13,Santa Clara,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-allied-consultants-inc-3795119446,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,"Allied Consultants, Inc.","Austin, Texas Metropolitan Area",2024-01-13,Austin,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-bangkok-based-relocation-provided-at-agoda-3748496017,2024-01-19 09:45:09.215838+00,t,t,f,"Business Analyst (Bangkok Based, relocation provided)",Agoda,"Miami, FL",2024-01-13,Highland Park,United States,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-fintech-llc-3793568125,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,FinTech LLC,"New York, NY",2024-01-13,Eastchester,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/supply-chain-business-analyst-at-intellectt-inc-3696044874,2024-01-19 09:45:09.215838+00,t,t,f,Supply Chain Business Analyst,Intellectt Inc,"Alameda, CA",2024-01-13,Union City,United States,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-hirekeyz-inc-3735337943,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,HireKeyz Inc,"Frederick, MD",2024-01-13,Maryland,United States,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-non-walmart-retail-at-outdoor-cap-company-3792214174,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst - Non Walmart Retail,Outdoor Cap Company,"Bentonville, AR",2024-01-13,Arkansas,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-ascending-inc-3787775343,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,ASCENDING Inc.,"Albany, NY",2024-01-13,Cohoes,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-robert-half-3801859333,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Robert Half,"Sacramento, CA",2024-01-13,Roseville,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/entry-level-business-analyst-at-gainwell-technologies-3790231697,2024-01-19 09:45:09.215838+00,t,t,f,Entry Level Business Analyst,Gainwell Technologies,"Arkansas, United States",2024-01-13,Little Rock,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775656780,2024-01-19 09:45:09.215838+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"Arkansas, United States",2024-01-13,Little Rock,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-five-cubes-3608294001,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Five Cubes,"Albany, NY",2024-01-13,Cohoes,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/lead-business-analyst-%E2%80%93-capital-markets-at-xcutives-inc-3734716554,2024-01-19 09:45:09.215838+00,t,t,f,Lead Business Analyst – Capital Markets,XCUTIVES Inc.,"Newport Beach, CA",2024-01-13,San Juan Capistrano,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775656765,2024-01-19 09:45:09.215838+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"Detroit, MI",2024-01-13,Oak Park,United States,Management Analyst,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-3790206490,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Tata Consultancy Services,"Calgary, Alberta, Canada",2024-01-13,Calgary,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/healthcare-business-analyst-at-dice-3805518419,2024-01-19 09:45:09.215838+00,t,t,f,Healthcare Business Analyst,Dice,"Raleigh, NC",2024-01-13,Durham,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-%E2%80%93-talent-management-123859-at-prosearch-3791952170,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst – Talent Management 123859,ProSearch,"Providence, VA",2024-01-13,Providence,United States,Management Analyst,Associate,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-3799936315,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Tata Consultancy Services,"Calgary, Alberta, Canada",2024-01-13,Calgary,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-associate-at-aditi-consulting-3797721501,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst Associate,Aditi Consulting,"Rancho Cordova, CA",2024-01-13,Newcastle,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-recruittalent-llc-3793681048,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,"RecruitTalent, LLC.","Columbia, MD",2024-01-13,Baltimore,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst%40riverwood-il-hybrid-at-diverse-lynx-3691051438,2024-01-19 09:45:09.215838+00,t,t,f,"Business Analyst@Riverwood, IL Hybrid",Diverse Lynx,"Riverwood Estates, IL",2024-01-13,Homer,United States,Management Analyst,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-at-randstad-canada-3801135158,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Randstad Canada,"Montreal, Quebec, Canada",2024-01-13,Côte-Saint-Luc,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/salesforce-business-analyst-at-capio-group-3787797050,2024-01-19 09:45:09.215838+00,t,t,f,Salesforce Business Analyst,Capio Group,"Sacramento, CA",2024-01-13,Roseville,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775656773,2024-01-19 09:45:09.215838+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"New Berlin, WI",2024-01-13,Wisconsin,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-spruce-technology-inc-3801136435,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,"Spruce Technology, Inc.","New York, NY",2024-01-13,Bayonne,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/hybrid-work-need-business-analyst-in-richmond-va-at-steneral-consulting-3676958040,2024-01-19 09:45:09.215838+00,t,t,f,Hybrid Work - Need Business Analyst in Richmond VA,Steneral Consulting,"Richmond, VA",2024-01-13,Montpelier,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-business-analyst-otc-derivatives-at-mitchell-martin-inc-3799959862,2024-01-19 09:45:09.215838+00,t,t,f,Sr. Business Analyst - OTC/Derivatives,Mitchell Martin Inc.,"Charlotte, NC",2024-01-13,Gastonia,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775660142,2024-01-19 09:45:09.215838+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"Oshkosh, NE",2024-01-13,Nebraska,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/guidewire-business-analyst-policy-center-at-ea-team-inc-3797008038,2024-01-19 09:45:09.215838+00,t,t,f,Guidewire Business Analyst (Policy Center),EA Team Inc,"San Antonio, TX",2024-01-13,San Antonio,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-business-analyst-functional-developer-at-lyondellbasell-3759708506,2024-01-19 09:45:09.215838+00,t,t,f,Sr. Business Analyst - Functional Developer,LyondellBasell,"Houston, TX",2024-01-13,Baytown,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-stellent-it-3793663073,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Stellent IT,"Austin, TX",2024-01-13,Austin,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-medi-cal-dental-roseville-ca-at-gainwell-technologies-3801125053,2024-01-19 09:45:09.215838+00,t,t,f,"Senior Business Analyst - Medi-Cal Dental(Roseville, CA)",Gainwell Technologies,"Roseville, CA",2024-01-13,Newcastle,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-ii-employee-relations-business-operations-team-at-amazon-3751631027,2024-01-19 09:45:09.215838+00,t,t,f,"Business Analyst II, Employee Relations Business Operations Team",Amazon,"Nashville, TN",2024-01-13,Nashville,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-non-walmart-retail-at-outdoor-cap-company-3778752465,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst (Non-Walmart Retail),Outdoor Cap Company,"Bentonville, AR",2024-01-13,Arkansas,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-expert-at-five-cubes-3641280121,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst Expert,Five Cubes,"Albany, NY",2024-01-13,Cohoes,United States,Management Analyst,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-cae-at-aversan-inc-3592632639,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst - CAE,Aversan Inc.,"Montreal, Quebec, Canada",2024-01-13,Côte-Saint-Luc,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/hr-business-analyst-r38212-at-blue-origin-3786547141,2024-01-19 09:45:09.215838+00,t,t,f,HR Business Analyst (R38212),BLUE ORIGIN,"Seattle, WA",2024-01-13,Summit,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-non-alc-at-molson-coors-beverage-company-3782554388,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst - Non Alc,Molson Coors Beverage Company,"Chicago, IL",2024-01-13,Chicago,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/operational-business-analyst-at-dhl-supply-chain-3783618316,2024-01-19 09:45:09.215838+00,t,t,f,Operational Business Analyst,DHL Supply Chain,"Manchester, PA",2024-01-13,Lebanon,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-at-apex-systems-3799413379,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst,Apex Systems,"Independence, OH",2024-01-13,Cleveland Heights,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-creditassociates-3780822921,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,CreditAssociates,"Plano, TX",2024-01-13,Corinth,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-with-acquiring-value-chain-merchant-onboarding-at-aqua-information-systems-inc-3800599267,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst with Acquiring value chain Merchant onboarding,"AQUA Information Systems, Inc","Charlotte, NC",2024-01-13,Gastonia,United States,Management Analyst,Mid senior,Onsite
https://au.linkedin.com/jobs/view/business-analyst-at-team-global-express-3801590994,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Team Global Express,"Brisbane, Queensland, Australia",2024-01-13,Deception Bay,Australia,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-fidelity-resume-program-at-reachire-3800148171,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst - Fidelity Resume Program,reacHIRE,"Boston, MA",2024-01-13,Ipswich,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-compliance-and-regulatory-at-dice-3805515986,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst-Compliance and Regulatory,Dice,"Greenville, SC",2024-01-13,Greenville,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/salesforce-business-analyst-at-msh-3794016026,2024-01-19 09:45:09.215838+00,t,t,f,Salesforce Business Analyst,MSH,"Fort Lauderdale, FL",2024-01-13,Pompano Beach,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/staff-business-analyst-at-intuit-3768115189,2024-01-19 09:45:09.215838+00,t,t,f,Staff Business Analyst,Intuit,"Mountain View, CA",2024-01-13,Santa Clara,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-with-agile-scrum-at-v-soft-consulting-group-inc-3801121525,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst with Agile/Scrum,"V-Soft Consulting Group, Inc.","Richmond, VA",2024-01-13,Montpelier,United States,Management Analyst,Mid senior,Onsite
